user_id,converted,cnt_checkout_started,cnt_course_detail_viewed,cnt_course_searched,cnt_lesson_completed,cnt_lesson_started,cnt_page_viewed,cnt_plan_selected,cnt_pricing_page_viewed,cnt_quiz_submitted,cnt_session_started,cnt_subscribe,total_study_minutes,avg_session_minutes,session_count,done_checkout_started,done_lesson_completed,done_onboarding_completed,done_plan_selected,done_quiz_submitted,done_subscribe
U-15848,1,0.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,0.0,5.0,0.0,35.36666666666667,7.073333333333333,5.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15849,0,0.0,2.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0,0.0,29.183333333333334,9.727777777777778,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15850,1,0.0,4.0,3.0,2.0,2.0,8.0,2.0,3.0,0.0,6.0,0.0,56.266666666666666,9.377777777777778,6.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15851,0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,18.966666666666665,9.483333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15852,0,1.0,2.0,0.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,23.816666666666666,7.938888888888889,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15853,0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,16.4,8.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15854,0,0.0,0.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,0.0,33.06666666666666,8.266666666666666,4.0,0.0,1.0,1.0,1.0,1.0,0.0
U-15855,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15856,1,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,19.983333333333334,6.661111111111111,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15857,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.316666666666667,2.316666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15858,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.2,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15859,1,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,20.55,10.275,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15860,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.95,6.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15861,0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,19.6,9.8,2.0,0.0,1.0,0.0,1.0,0.0,0.0
U-15862,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.716666666666667,6.716666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15863,1,0.0,3.0,3.0,1.0,1.0,9.0,1.0,2.0,0.0,7.0,0.0,38.483333333333334,6.413888888888889,6.0,0.0,1.0,0.0,1.0,0.0,0.0
U-15864,0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,22.983333333333334,7.661111111111111,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15865,1,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,21.95,7.316666666666666,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15866,0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,11.383333333333333,5.691666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15867,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,9.766666666666666,4.883333333333333,2.0,0.0,0.0,1.0,1.0,0.0,0.0
U-15868,0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,23.916666666666668,7.972222222222222,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15869,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.116666666666667,8.116666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15870,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.116666666666667,11.116666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15871,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.2,4.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15872,0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,17.2,5.733333333333333,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15873,1,2.0,0.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,3.0,0.0,25.583333333333332,8.527777777777777,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15874,1,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,24.03333333333333,12.016666666666666,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15876,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.283333333333333,7.283333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15877,1,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,21.483333333333334,10.741666666666667,2.0,0.0,1.0,0.0,0.0,1.0,0.0
U-15878,0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,22.166666666666668,7.388888888888889,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15879,1,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,17.566666666666666,8.783333333333333,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15880,0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,7.316666666666666,3.658333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15881,0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,15.216666666666667,7.608333333333333,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15882,0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,11.883333333333333,2.970833333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15883,0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,1.0,4.0,0.0,27.316666666666666,6.829166666666667,4.0,0.0,1.0,0.0,0.0,1.0,0.0
U-15884,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,10.566666666666666,5.283333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15885,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.966666666666667,6.966666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0
U-15886,0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,13.433333333333334,6.716666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15887,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15889,1,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.45,5.225,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15890,1,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,10.35,5.175,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15891,1,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.916666666666666,5.458333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15892,0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,12.166666666666666,12.166666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15893,0,0.0,3.0,2.0,0.0,1.0,5.0,2.0,2.0,0.0,5.0,0.0,24.183333333333334,6.045833333333333,4.0,0.0,0.0,1.0,1.0,0.0,0.0
U-15894,0,0.0,2.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,4.0,0.0,31.516666666666666,7.879166666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15895,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.833333333333333,4.833333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15896,0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,22.766666666666666,5.691666666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15897,0,2.0,1.0,3.0,4.0,4.0,5.0,2.0,3.0,1.0,4.0,0.0,40.45,10.1125,4.0,1.0,1.0,1.0,1.0,1.0,0.0
U-15898,0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,15.45,7.725,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15899,0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,16.633333333333333,5.544444444444444,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15900,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,12.95,6.475,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15901,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15902,0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,21.583333333333336,10.791666666666668,2.0,1.0,0.0,0.0,1.0,0.0,0.0
U-15903,1,1.0,3.0,0.0,6.0,6.0,7.0,1.0,4.0,2.0,6.0,0.0,53.483333333333334,8.91388888888889,6.0,1.0,1.0,1.0,1.0,1.0,0.0
U-15904,0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,3.0,0.0,5.0,0.0,39.06666666666667,7.813333333333334,5.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15906,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,8.116666666666667,8.116666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15907,1,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,24.85,12.425,2.0,1.0,1.0,0.0,1.0,1.0,0.0
U-15908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15909,1,0.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,25.96666666666667,6.491666666666667,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15910,0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,14.383333333333333,4.794444444444444,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15911,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,14.083333333333332,7.041666666666666,2.0,0.0,1.0,0.0,0.0,1.0,0.0
U-15912,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15913,1,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,15.133333333333333,7.566666666666666,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15914,1,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,9.15,9.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15915,1,0.0,2.0,0.0,4.0,4.0,5.0,1.0,3.0,1.0,5.0,0.0,27.65,6.9125,4.0,0.0,1.0,1.0,1.0,1.0,0.0
U-15916,0,0.0,2.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,29.433333333333334,7.358333333333333,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15917,1,0.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,0.0,5.0,0.0,35.45,8.8625,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-15918,0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,3.0,0.0,18.166666666666664,6.0555555555555545,3.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15919,0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,22.633333333333333,5.658333333333333,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15920,0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,16.35,8.175,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15921,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,10.149999999999999,5.074999999999999,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15922,0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,23.016666666666666,7.672222222222222,3.0,1.0,1.0,1.0,1.0,1.0,0.0
U-15923,0,1.0,3.0,2.0,4.0,4.0,9.0,1.0,3.0,0.0,5.0,0.0,43.68333333333333,8.736666666666666,5.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15924,0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,16.5,8.25,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15925,0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,1.0,0.0,3.0,0.0,31.966666666666665,10.655555555555555,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15926,0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,17.45,5.816666666666666,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15927,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.216666666666667,8.216666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0
U-15928,1,0.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,16.78333333333333,5.594444444444444,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15930,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.433333333333334,6.433333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15931,0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,23.366666666666667,7.788888888888889,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15932,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15933,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,9.183333333333334,9.183333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15934,1,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,18.8,9.4,2.0,1.0,1.0,1.0,1.0,1.0,0.0
U-15935,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.85,2.925,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15936,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,10.933333333333334,3.6444444444444444,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15938,1,2.0,2.0,3.0,5.0,5.0,6.0,2.0,2.0,0.0,6.0,0.0,57.266666666666666,9.544444444444444,6.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15939,0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,17.983333333333334,8.991666666666667,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15940,0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,17.883333333333333,8.941666666666666,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15941,0,1.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,20.266666666666666,10.133333333333333,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15942,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,12.1,12.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15943,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.333333333333334,10.333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15944,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.45,5.45,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15945,0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,14.333333333333334,7.166666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15946,1,0.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,34.65,8.6625,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15947,0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,16.566666666666666,8.283333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15948,0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,18.183333333333334,9.091666666666667,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15949,0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,17.616666666666667,5.872222222222223,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15950,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.916666666666667,7.916666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15951,0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.483333333333333,8.483333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15952,1,0.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,4.0,0.0,25.083333333333332,6.270833333333333,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-15953,0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,25.18333333333333,6.2958333333333325,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15954,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.466666666666667,8.466666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15955,1,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,15.233333333333334,5.077777777777778,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15956,1,0.0,2.0,1.0,3.0,3.0,7.0,2.0,4.0,1.0,6.0,0.0,53.016666666666666,8.83611111111111,6.0,0.0,1.0,0.0,1.0,1.0,0.0
U-15957,1,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,15.416666666666668,7.708333333333334,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15958,0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,25.0,8.333333333333334,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15959,0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,19.183333333333334,6.394444444444445,3.0,0.0,1.0,0.0,0.0,1.0,0.0
U-15960,0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,14.866666666666667,7.433333333333334,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15961,0,1.0,2.0,0.0,4.0,4.0,6.0,3.0,3.0,0.0,5.0,0.0,41.8,8.36,5.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15962,0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,11.783333333333333,3.9277777777777776,3.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15963,0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,20.6,6.866666666666667,3.0,1.0,0.0,0.0,1.0,0.0,0.0
U-15964,1,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,6.783333333333333,6.783333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15965,0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,28.316666666666666,9.438888888888888,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-15966,1,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,10.866666666666667,10.866666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15967,1,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,13.6,6.8,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15968,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.583333333333333,5.583333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15969,1,0.0,1.0,3.0,3.0,3.0,10.0,1.0,3.0,0.0,6.0,0.0,49.58333333333333,8.263888888888888,6.0,0.0,1.0,0.0,1.0,0.0,0.0
U-15970,1,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,16.866666666666667,5.622222222222223,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15972,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.15,6.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15973,0,0.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,26.316666666666666,8.772222222222222,3.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15974,1,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,5.0,0.0,25.883333333333333,5.176666666666667,5.0,0.0,0.0,1.0,0.0,0.0,0.0
U-15975,0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,16.95,8.475,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15976,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,14.5,7.25,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15977,0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,13.05,6.525,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15978,0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.8,5.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15979,0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,22.983333333333334,11.491666666666667,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-15980,0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,21.516666666666666,7.172222222222222,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15981,0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,24.883333333333333,8.294444444444444,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15982,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.983333333333333,7.983333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15983,0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,13.933333333333334,4.644444444444445,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15984,0,0.0,3.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,24.299999999999997,8.1,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15985,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.366666666666667,12.366666666666667,1.0,0.0,1.0,0.0,1.0,1.0,0.0
U-15986,0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,12.633333333333333,6.316666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15987,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,15.5,7.75,2.0,0.0,1.0,1.0,1.0,1.0,0.0
U-15988,0,0.0,3.0,3.0,4.0,4.0,8.0,2.0,3.0,0.0,7.0,0.0,50.25,8.375,6.0,0.0,1.0,1.0,1.0,0.0,0.0
U-15989,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,9.666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-15990,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,9.933333333333334,4.966666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15991,0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,21.65,7.216666666666666,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-15992,1,1.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,0.0,32.9,10.966666666666667,3.0,1.0,1.0,1.0,1.0,1.0,0.0
U-15993,1,0.0,1.0,1.0,4.0,3.0,8.0,1.0,2.0,1.0,4.0,0.0,33.45,8.3625,4.0,0.0,1.0,1.0,1.0,1.0,0.0
U-15994,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.65,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-15995,0,1.0,1.0,0.0,3.0,3.0,6.0,2.0,3.0,0.0,3.0,0.0,30.266666666666666,10.088888888888889,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-15996,0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,20.833333333333332,10.416666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
